"scenario","incorp.sf","t.incorp.sf","app.mthd.rl","app.mthd.sf","app.rate.ni","app.timing","air.temp","wind.2m","rain.rate","ct","tan.app","man.source","man.dm","man.ph","app.mthd","id","stype","EF.field","source","rdDM.lf","dpH.lf","id.sep","TAN.sep.eff.sf","incorp","t.incorp","EFp.field"
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.98308270676692,7.1,"Trailing hose","sep 58","lf",0.202,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,30,NA,"none",NA,20.2
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.98308270676692,7.1,"Open slot injection","sep 59","lf",0.1112,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,30,NA,"none",NA,11.12
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.98308270676692,7.1,"Trailing shoe","sep 60","lf",0.1845,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,30,NA,"none",NA,18.45
"sep","none",NA,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 61","lf",0.1732,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,17.32
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 62","lf",0.1031,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.31
"sep","none",NA,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 63","lf",0.1401,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,14.01
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 64","lf",0.1732,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,17.32
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 65","lf",0.1031,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.31
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 66","lf",0.1401,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,14.01
"sep","none",NA,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 67","lf",0.1861,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,18.61
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 68","lf",0.1066,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.66
"sep","none",NA,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 69","lf",0.1593,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,15.93
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 70","lf",0.1861,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,18.61
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 71","lf",0.1066,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.66
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 72","lf",0.1593,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,15.93
"sep","none",NA,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 73","lf",0.1949,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,19.49
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 74","lf",0.109,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.9
"sep","none",NA,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 75","lf",0.1756,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,17.56
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 76","lf",0.1949,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,19.49
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 77","lf",0.109,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.9
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 78","lf",0.1756,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,17.56
"sep","none",NA,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 79","lf",0.2007,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,20.07
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 80","lf",0.1106,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,11.06
"sep","none",NA,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 81","lf",0.1883,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,18.83
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 82","lf",0.2007,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,20.07
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 83","lf",0.1106,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,11.06
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 84","lf",0.1883,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,18.83
"sep","none",NA,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 85","lf",0.1975,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,19.75
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 86","lf",0.1098,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.98
"sep","none",NA,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 87","lf",0.1812,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,18.12
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.86708860759494,7.1,"Trailing hose","sep 88","lf",0.1975,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,19.75
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.86708860759494,7.1,"Open slot injection","sep 89","lf",0.1098,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,10.98
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.86708860759494,7.1,"Trailing shoe","sep 90","lf",0.1812,"Aguirre-Villegas et al. (2019)",-40.506329113924,0.0999999999999996,2,NA,"none",NA,18.12
"sep","none",NA,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 91","lf",0.1734,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,17.34
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 92","lf",0.1088,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,10.88
"sep","none",NA,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 93","lf",0.1504,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,15.04
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 94","lf",0.1734,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,17.34
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 95","lf",0.1088,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,10.88
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 96","lf",0.1504,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,15.04
"sep","none",NA,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 97","lf",0.1811,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.11
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 98","lf",0.1109,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.09
"sep","none",NA,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 99","lf",0.1643,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,16.43
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 100","lf",0.1811,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.11
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 101","lf",0.1109,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.09
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 102","lf",0.1643,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,16.43
"sep","none",NA,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 103","lf",0.1861,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.61
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 104","lf",0.1122,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.22
"sep","none",NA,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 105","lf",0.1749,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,17.49
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 106","lf",0.1861,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.61
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 107","lf",0.1122,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.22
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 108","lf",0.1749,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,17.49
"sep","none",NA,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 109","lf",0.1892,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.92
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 110","lf",0.1131,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.31
"sep","none",NA,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 111","lf",0.1824,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.24
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 112","lf",0.1892,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.92
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 113","lf",0.1131,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.31
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 114","lf",0.1824,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.24
"sep","none",NA,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 115","lf",0.1875,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.75
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 116","lf",0.1126,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.26
"sep","none",NA,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 117","lf",0.1782,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,17.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.32222222222222,7.3,"Trailing hose","sep 118","lf",0.1875,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,18.75
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.32222222222222,7.3,"Open slot injection","sep 119","lf",0.1126,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,11.26
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",3.32222222222222,7.3,"Trailing shoe","sep 120","lf",0.1782,"Anderson et al, in prep",-48.8888888888889,0.3,11,NA,"none",NA,17.82
"sep","none",NA,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.26186131386861,7.1,"Trailing hose","sep 121","lf",0.1588,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,15.88
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.26186131386861,7.1,"Open slot injection","sep 122","lf",0.09865,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,9.865
"sep","none",NA,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.26186131386861,7.1,"Trailing shoe","sep 123","lf",0.1334,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,13.34
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.26186131386861,7.1,"Trailing hose","sep 124","lf",0.1588,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,15.88
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.26186131386861,7.1,"Open slot injection","sep 125","lf",0.09865,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,9.865
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",3.26186131386861,7.1,"Trailing shoe","sep 126","lf",0.1334,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,13.34
"sep","none",NA,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.26186131386861,7.1,"Trailing hose","sep 127","lf",0.1681,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,16.81
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.26186131386861,7.1,"Open slot injection","sep 128","lf",0.1011,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,10.11
"sep","none",NA,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.26186131386861,7.1,"Trailing shoe","sep 129","lf",0.1484,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,14.84
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.26186131386861,7.1,"Trailing hose","sep 130","lf",0.1681,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,16.81
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",3.26186131386861,7.1,"Open slot injection","sep 131","lf",0.1011,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,NA,"none",NA,10.11
