"animal","sample","dose.kg.t","n","pH","buff.int"
"Afgasset","Fangel",6.25,2,6.81439971802832,278.734378226734
"Afgasset","Fangel",6.375,2,6.80928477549151,290.485985653868
"Afgasset","Fangel",6.5,2,6.80238334762446,284.963611818473
"Afgasset","Fangel",6.625,2,6.79357640985087,261.143899870429
"Afgasset","Fangel",6.75,2,6.78353385905001,226.086620880243
"Afgasset","Fangel",6.875,2,6.77300810058977,187.801746998952
"Afgasset","Fangel",7,2,6.76275153983803,154.299250377592
"Afgasset","Fangel",7.125,2,6.75351658216267,133.589103167198
"Afgasset","Fangel",7.25,2,6.74599892107934,133.057968146286
"Afgasset","Fangel",7.375,2,6.74024115871993,152.235043673939
"Afgasset","Fangel",7.5,2,6.73579694825434,184.238453209547
"Afgasset","Fangel",7.625,2,6.7322015379317,221.908883177771
"Afgasset","Fangel",7.75,2,6.72899017600112,258.087020003275
"Afgasset","Fangel",7.875,2,6.72569811094127,285.613554357401
"Afgasset","Fangel",8,2,6.72193189818739,298.737835749725
"Afgasset","Fangel",8.125,2,6.71759659053526,298.371339174008
"Afgasset","Fangel",8.25,2,6.71268526344239,287.839935731972
"Afgasset","Fangel",8.375,2,6.70719149948629,270.494454156979
"Afgasset","Fangel",8.5,2,6.70110888124445,249.685723182395
"Afgasset","Fangel",8.625,2,6.69443096737942,228.750711090217
"Afgasset","Fangel",8.75,2,6.6871708659118,209.889300494152
"Afgasset","Fangel",8.875,2,6.6794615249809,193.453548204914
"Afgasset","Fangel",9,2,6.67147932303914,179.65956612048
"Afgasset","Fangel",9.125,2,6.66340069053337,168.723548694645
"Afgasset","Fangel",9.25,2,6.65540205791047,160.861690381201
"Afgasset","Fangel",9.375,2,6.64765357566119,156.29033408825
"Afgasset","Fangel",9.5,2,6.64017210400982,154.877300417271
"Afgasset","Fangel",9.625,2,6.63275683222459,155.49827866843
"Afgasset","Fangel",9.75,2,6.62518225254736,156.856171481471
"Afgasset","Fangel",9.875,2,6.61722285722,157.653881496143
"Afgasset","Fangel",10,2,6.60865313848434,156.59431135219
"Afgasset","Fangel",10.125,2,6.59928386812427,152.536517539274
"Afgasset","Fangel",10.25,2,6.58920203736763,145.733075143288
"Afgasset","Fangel",10.375,2,6.5786514873941,137.437973338527
"Afgasset","Fangel",10.5,2,6.56788121206676,128.953568637562
"Afgasset","Fangel",10.625,2,6.55714020524866,121.582217552961
"Afgasset","Fangel",10.75,2,6.54667735928874,116.625816128232
"Afgasset","Fangel",10.875,2,6.53664373270927,114.923097846475
"Afgasset","Fangel",11,2,6.52693322927775,115.85877639523
"Afgasset","Fangel",11.125,2,6.5174112192911,118.46805686225
"Afgasset","Fangel",11.25,2,6.50794364739067,121.783162132949
"Afgasset","Fangel",11.375,2,6.49839645821783,124.836315092742
"Afgasset","Fangel",11.5,2,6.48863971925853,126.678182280535
"Afgasset","Fangel",11.625,2,6.47868506018759,127.072432067096
"Afgasset","Fangel",11.75,2,6.46856586118074,126.395209475827
"Afgasset","Fangel",11.875,2,6.45824714529605,124.92168526252
"Afgasset","Fangel",12,2,6.44769371876353,122.926582656064
"Afgasset","Fangel",12.125,2,6.43687038781312,120.684624885346
"Afgasset","Fangel",12.25,2,6.42572633392561,118.397244081617
"Afgasset","Fangel",12.375,2,6.41412713122194,115.702236707008
"Afgasset","Fangel",12.5,2,6.40213828263219,112.636639772199
"Afgasset","Fangel",12.625,2,6.38988605344556,109.41738599426
"Afgasset","Fangel",12.75,2,6.37749670895125,106.261408090263
"Afgasset","Fangel",12.875,2,6.36509651443848,103.385638777278
"Afgasset","Fangel",13,2,6.35282041328146,101.118780418292
"Afgasset","Fangel",13.125,2,6.34072246576319,99.8427157894361
"Afgasset","Fangel",13.25,2,6.32866016920418,99.2688527788887
"Afgasset","Fangel",13.375,2,6.31647202697999,99.0327683463281
"Afgasset","Fangel",13.5,2,6.30399654246617,98.7700394514329
"Afgasset","Fangel",13.625,2,6.29107247564884,98.1160367067273
"Afgasset","Fangel",13.75,2,6.27758886913304,96.6895941789716
"Afgasset","Fangel",13.875,2,6.26356096456148,94.4241413152536
"Afgasset","Fangel",14,2,6.24903417814375,91.5819750987586
"Afgasset","Fangel",14.125,2,6.23405443448163,88.4361857179157
"Afgasset","Fangel",14.25,2,6.21866765817685,85.259863361154
"Afgasset","Fangel",14.375,2,6.20291448067354,82.3198612595542
"Afgasset","Fangel",14.5,2,6.18673556086522,79.7341559065312
"Afgasset","Fangel",14.625,2,6.17017131307018,77.5107414790396
"Afgasset","Fangel",14.75,2,6.15336166950291,75.6737384607569
"Afgasset","Fangel",14.875,2,6.13644704410948,74.2473756541693
"Afgasset","Fangel",15,2,6.11956785083597,73.2558818617634
"Afgasset","Fangel",15.125,2,6.1028877831189,72.7564876642006
"Afgasset","Fangel",15.25,2,6.08662481986181,72.9361342056677
"Afgasset","Fangel",15.375,2,6.07059034486432,73.5909246678131
"Afgasset","Fangel",15.5,2,6.05448514850271,74.4009434709543
"Afgasset","Fangel",15.625,2,6.03801002115326,75.0462750354088
"Afgasset","Fangel",15.75,2,6.0208657514618,75.2070015576853
"Afgasset","Fangel",15.875,2,6.00268872800861,74.4807358273837
"Afgasset","Fangel",16,2,5.98313515375482,72.516456462839
"Afgasset","Fangel",16.125,2,5.96227668522,69.5429832279786
"Afgasset","Fangel",16.25,2,5.94023339420258,65.8560707305848
"Afgasset","Fangel",16.375,2,5.91712535250099,61.75147357844
"Afgasset","Fangel",16.5,2,5.89307205320835,57.5269021858134
"Afgasset","Fangel",16.625,2,5.86813388930401,53.6058150093831
"Afgasset","Fangel",16.75,2,5.8419701586421,50.2388140889075
"Afgasset","Fangel",16.875,2,5.81392395391615,47.3072537459063
"Afgasset","Fangel",17,2,5.7833263503702,44.6772367523399
"Afgasset","Fangel",17.125,2,5.74950842324828,42.2148658801685
"Afgasset","Fangel",17.25,2,5.71183938253762,39.7817571735331
"Afgasset","Fangel",17.375,2,5.67034461514947,37.1996590707805
"Afgasset","Fangel",17.5,2,5.62584125436004,34.5078413248667
"Afgasset","Fangel",17.625,2,5.57930271347582,31.8812948338939
"Afgasset","Fangel",17.75,2,5.53170342428894,29.4959995055413
"Afgasset","Fangel",17.875,2,5.48401781859153,27.5279352474877
"Afgasset","Fangel",18,2,5.4369925124946,26.1338456407079
"Afgasset","Fangel",18.125,2,5.38996107826088,25.3166835081399
"Afgasset","Fangel",18.25,2,5.34175569020035,24.9006789079962
"Afgasset","Fangel",18.375,2,5.29121939863554,24.6772592525538
"Afgasset","Fangel",18.5,2,5.23719525388898,24.4378519540898
"Afgasset","Fangel",18.625,2,5.17852721861629,23.973982318495
"Afgasset","Fangel",18.75,2,5.11469393032973,23.1455430818226
"Afgasset","Fangel",18.875,2,5.04673625459666,22.0143788932108
"Afgasset","Fangel",19,2,4.97562549856501,20.7026729400899
"Afgasset","Fangel",19.125,2,4.90228990338699,19.3359388243993
"Afgasset","Fangel",19.25,2,4.82765771021485,18.0396901480782
"Afgasset","Fangel",19.375,2,4.75265139623195,16.9388220374745
"Afgasset","Fangel",19.5,2,4.67797286676226,16.1341452003263
"Afgasset","Fangel",19.625,2,4.60409135051939,15.6911516396942
"Afgasset","Fangel",19.75,2,4.53151531329778,15.6687493943253
"Afgasset","Fangel",19.875,2,4.46075595808373,16.1256348282261
"Afgasset","Fangel",20,2,4.39232448786353,17.1205043054035
"Afgasset","Foulum",0,2,7.575,51.9568929509785
"Afgasset","Foulum",0.125,2,7.54889471820393,50.004072354407
"Afgasset","Foulum",0.25,2,7.52076015665571,48.00670476922
"Afgasset","Foulum",0.375,2,7.49086118609991,46.001065377455
"Afgasset","Foulum",0.5,2,7.45946267728112,44.0234293611493
"Afgasset","Foulum",0.625,2,7.42682950094392,42.1100719023403
"Afgasset","Foulum",0.75,2,7.39322652783289,40.2972681830654
"Afgasset","Foulum",0.875,2,7.35892697293851,38.6268903310585
"Afgasset","Foulum",1,2,7.32427526706371,37.1790013671727
"Afgasset","Foulum",1.125,2,7.28965284809874,36.0496139472957
"Afgasset","Foulum",1.25,2,7.25544151648331,35.3347940727926
"Afgasset","Foulum",1.375,2,7.22202307265712,35.130607745028
"Afgasset","Foulum",1.5,2,7.18977931705989,35.5331209653667
"Afgasset","Foulum",1.625,2,7.15907780073925,36.6239870943976
"Afgasset","Foulum",1.75,2,7.1300093024759,38.2875752791432
"Afgasset","Foulum",1.875,2,7.10238547621292,40.2575488875981
"Afgasset","Foulum",2,2,7.0760034739144,42.2629765936873
"Afgasset","Foulum",2.125,2,7.05066044754441,44.0329270713361
"Afgasset","Foulum",2.25,2,7.02615354906702,45.2964689944695
"Afgasset","Foulum",2.375,2,7.0022886700954,45.7977910224079
"Afgasset","Foulum",2.5,2,6.97913120440766,45.7465092842138
"Afgasset","Foulum",2.625,2,6.95708784305685,45.9924627321304
"Afgasset","Foulum",2.75,2,6.93659564282271,47.4473099021769
"Afgasset","Foulum",2.875,2,6.91809166048504,51.0227093303724
"Afgasset","Foulum",3,2,6.90201295282358,57.630319552736
"Afgasset","Foulum",3.125,2,6.88879226358629,68.1731959858682
"Afgasset","Foulum",3.25,2,6.8784976190504,82.7990516739274
"Afgasset","Foulum",3.375,2,6.8703970593933,99.8528478398161
"Afgasset","Foulum",3.5,2,6.86359772985132,117.265336791153
"Afgasset","Foulum",3.625,2,6.85720626231958,132.965796498807
"Afgasset","Foulum",3.75,2,6.85032928869322,144.883504933645
"Afgasset","Foulum",3.875,2,6.84207374123008,150.948624667709
"Afgasset","Foulum",4,2,6.83177561452433,149.763727556
"Afgasset","Foulum",4.125,2,6.81966662778871,142.518137302304
"Afgasset","Foulum",4.25,2,6.80638137393614,131.536120046108
"Afgasset","Foulum",4.375,2,6.79256766590564,119.178610044711
"Afgasset","Foulum",4.5,2,6.77887331663623,107.806541555414
"Afgasset","Foulum",4.625,2,6.76594613906693,99.7808488355175
"Afgasset","Foulum",4.75,2,6.75435635840371,97.1007273493195
"Afgasset","Foulum",4.875,2,6.74422334844553,99.8417356339868
"Afgasset","Foulum",5,2,6.73535439612874,107.03300999422
"Afgasset","Foulum",5.125,2,6.72752835625582,117.62706238664
"Afgasset","Foulum",5.25,2,6.72052408362925,130.576404767871
"Afgasset","Foulum",5.375,2,6.71412043305151,144.833549094533
"Afgasset","Foulum",5.5,2,6.7081135659071,159.461583161201
"Afgasset","Foulum",5.625,2,6.70242045685607,174.235821274315
"Afgasset","Foulum",5.75,2,6.69692802379071,188.413553829791
"Afgasset","Foulum",5.875,2,6.6914908130188,200.93449180146
"Afgasset","Foulum",6,2,6.68596334389534,210.738082926057
"Afgasset","Foulum",6.125,2,6.68020013577537,216.763774940315
"Afgasset","Foulum",6.25,2,6.67404762432189,217.938052849992
"Afgasset","Foulum",6.375,2,6.66723854172376,213.09530702248
"Afgasset","Foulum",6.5,2,6.65951905833485,202.461615466209
"Afgasset","Foulum",6.625,2,6.65071553255556,187.456668317094
"Afgasset","Foulum",6.75,2,6.64065649329523,169.531633427264
"Afgasset","Foulum",6.875,2,6.6291704694632,150.137678648852
"Afgasset","Foulum",7,2,6.61609463866539,130.735470454379
"Afgasset","Foulum",7.125,2,6.60155745962444,113.096932498131
"Afgasset","Foulum",7.25,2,6.58610745112951,98.7631364375214
"Afgasset","Foulum",7.375,2,6.57042975879162,88.2386666889256
"Afgasset","Foulum",7.5,2,6.55522086637727,81.9239476119105
"Afgasset","Foulum",7.625,2,6.54117725765294,80.2194035660434
"Afgasset","Foulum",7.75,2,6.5289926155408,83.5198888034337
"Afgasset","Foulum",7.875,2,6.51902396581314,91.5507392936391
"Afgasset","Foulum",8,2,6.51087420287882,102.692659418999
"Afgasset","Foulum",8.125,2,6.50365975857421,114.988073166678
"Afgasset","Foulum",8.25,2,6.49639271878049,126.431371174989
"Afgasset","Foulum",8.375,2,6.48808516936867,135.016944077592
"Afgasset","Foulum",8.5,2,6.4777492719647,138.739381009138
"Afgasset","Foulum",8.625,2,6.46461394714124,136.161245939311
"Afgasset","Foulum",8.75,2,6.44863984212201,127.732717517125
"Afgasset","Foulum",8.875,2,6.43034598877672,115.054646039919
"Afgasset","Foulum",9,2,6.41050303512324,100.200315119703
"Afgasset","Foulum",9.125,2,6.389885016286,85.249367984029
"Afgasset","Foulum",9.25,2,6.36926596738941,72.2814478604513
"Afgasset","Foulum",9.375,2,6.34931948924509,63.1143829074133
"Afgasset","Foulum",9.5,2,6.33017395122484,58.1420814442812
"Afgasset","Foulum",9.625,2,6.31164167336718,56.8303142339739
"Afgasset","Foulum",9.75,2,6.29335807455602,58.0462870235539
"Afgasset","Foulum",9.875,2,6.27494649920704,60.6163431187782
"Afgasset","Foulum",10,2,6.25603029173593,63.3668258254036
"Afgasset","Foulum",10.125,2,6.23627884571033,65.20404251739
"Afgasset","Foulum",10.25,2,6.21579630589703,65.7893145263105
"Afgasset","Foulum",10.375,2,6.19489757702501,65.2618684193808
"Afgasset","Foulum",10.5,2,6.17381426791697,63.9547444370528
"Afgasset","Foulum",10.625,2,6.15276183604863,62.2366662566516
"Afgasset","Foulum",10.75,2,6.13195573889566,60.4763575555023
"Afgasset","Foulum",10.875,2,6.11158583272117,59.0215235794492
"Afgasset","Foulum",11,2,6.09137325106842,57.8350512249839
"Afgasset","Foulum",11.125,2,6.07055949735075,56.5609568323139
"Afgasset","Foulum",11.25,2,6.04784948174508,54.9679216326414
"Afgasset","Foulum",11.375,2,6.02170955043926,52.886715856973
"Afgasset","Foulum",11.5,2,5.99060482961182,50.1484272576692
"Afgasset","Foulum",11.625,2,5.95301079329548,46.5892452006721
"Afgasset","Foulum",11.75,2,5.90786866074609,42.2749769131955
"Afgasset","Foulum",11.875,2,5.85483566573255,37.5886918444487
"Afgasset","Foulum",12,2,5.79531499730165,32.92484272857
"Afgasset","Foulum",12.125,2,5.73243945141798,28.665731868322
"Afgasset","Foulum",12.25,2,5.66941949116354,25.193115957537
"Afgasset","Foulum",12.375,2,5.60946360188648,22.8881320689198
"Afgasset","Foulum",12.5,2,5.55536666789027,22.0023366713379
"Afgasset","Foulum",12.625,2,5.50899663867809,22.4984725280262
"Afgasset","Foulum",12.75,2,5.4704850005938,24.167141063643
"Afgasset","Foulum",12.875,2,5.43629040907926,26.4953634099997
"Afgasset","Foulum",13,2,5.40236267160838,28.9281015300396
"Afgasset","Foulum",13.125,2,5.36465159818045,30.9103183363872
"Afgasset","Foulum",13.25,2,5.31925974039134,31.9444151941059
"Afgasset","Foulum",13.375,2,5.26285456772013,31.7452307459906
"Afgasset","Foulum",13.5,2,5.19273981637617,30.1511882503075
"Afgasset","Foulum",13.625,2,5.1090207593331,27.413344045042
"Afgasset","Foulum",13.75,2,5.01276737198329,23.9248436726245
"Afgasset","Foulum",13.875,2,4.90505052290433,20.0789642310527
"Afgasset","Foulum",14,2,4.78700430185585,16.25207220858
"Afgasset","Foulum",14.125,2,4.66016022481199,12.7142292222233
"Afgasset","Foulum",14.25,2,4.52617436267335,9.68994289001599
"Afgasset","Foulum",14.375,2,4.38624679570508,7.33641877113348
"Afgasset","Foulum",14.5,2,4.2412185667474,5.75798047786467
"Afgasset","Foulum",14.625,2,4.09192102367067,5.05752366862167
"Afgasset","Foulum",14.75,2,3.93917917337374,5.3396401057297
"Afgasset","Foulum",14.875,2,3.78374682129368,6.72796675274028
"Afgasset","Holstebro (PSN + Tavs forsøg)",0,2,7.68,127.937685277982
"Afgasset","Holstebro (PSN + Tavs forsøg)",0.125,2,7.65470988097275,109.136452101971
"Afgasset","Holstebro (PSN + Tavs forsøg)",0.25,2,7.6283263316754,92.8118643372572
"Afgasset","Holstebro (PSN + Tavs forsøg)",0.375,2,7.60098709650965,78.8295916806473
"Afgasset","Holstebro (PSN + Tavs forsøg)",0.5,2,7.57282991987719,67.0553038289476
"Afgasset","Holstebro (PSN + Tavs forsøg)",0.625,2,7.5439925461797,57.3546704789643
"Afgasset","Holstebro (PSN + Tavs forsøg)",0.75,2,7.51461271981888,49.5933613275038
"Afgasset","Holstebro (PSN + Tavs forsøg)",0.875,2,7.48482818519726,43.6370460713726
"Afgasset","Holstebro (PSN + Tavs forsøg)",1,2,7.4546644198348,39.3535297199499
"Afgasset","Holstebro (PSN + Tavs forsøg)",1.125,2,7.42409877899839,36.6362441323859
"Afgasset","Holstebro (PSN + Tavs forsøg)",1.25,2,7.39374405123047,35.3955444955032
"Afgasset","Holstebro (PSN + Tavs forsøg)",1.375,2,7.36425652190301,35.5420860966314
"Afgasset","Holstebro (PSN + Tavs forsøg)",1.5,2,7.33629247638801,36.9865242230997
"Afgasset","Holstebro (PSN + Tavs forsøg)",1.625,2,7.31050820005745,39.6395141622376
"Afgasset","Holstebro (PSN + Tavs forsøg)",1.75,2,7.28755997824934,43.4117111837188
"Afgasset","Holstebro (PSN + Tavs forsøg)",1.875,2,7.26792420306218,48.1618755454
"Afgasset","Holstebro (PSN + Tavs forsøg)",2,2,7.25048600377596,53.525205637471
"Afgasset","Holstebro (PSN + Tavs forsøg)",2.125,2,7.23453760015646,59.0524387404444
"Afgasset","Holstebro (PSN + Tavs forsøg)",2.25,2,7.21971525222986,64.2911048106666
"Afgasset","Holstebro (PSN + Tavs forsøg)",2.375,2,7.20565522002232,68.7887338044841
"Afgasset","Holstebro (PSN + Tavs forsøg)",2.5,2,7.19199376356004,72.0928556782431
"Afgasset","Holstebro (PSN + Tavs forsøg)",2.625,2,7.17836714299503,73.7510006862286
"Afgasset","Holstebro (PSN + Tavs forsøg)",2.75,2,7.164521717807,73.5713106507946
"Afgasset","Holstebro (PSN + Tavs forsøg)",2.875,2,7.15063050484747,72.3718504254034
"Afgasset","Holstebro (PSN + Tavs forsøg)",3,2,7.13696985683967,71.2152869346198
"Afgasset","Holstebro (PSN + Tavs forsøg)",3.125,2,7.12381612650686,71.1642871030085
"Afgasset","Holstebro (PSN + Tavs forsøg)",3.25,2,7.11144566657229,73.281517855134
"Afgasset","Holstebro (PSN + Tavs forsøg)",3.375,2,7.1001348297592,78.6296461155611
"Afgasset","Holstebro (PSN + Tavs forsøg)",3.5,2,7.09015996852261,88.2713374827355
"Afgasset","Holstebro (PSN + Tavs forsøg)",3.625,2,7.08169741400332,102.774760201041
"Afgasset","Holstebro (PSN + Tavs forsøg)",3.75,2,7.07453996627421,120.81193568105
"Afgasset","Holstebro (PSN + Tavs forsøg)",3.875,2,7.06838851131818,140.600469445411
"Afgasset","Holstebro (PSN + Tavs forsøg)",4,2,7.0629439351181,160.357967016772
"Afgasset","Holstebro (PSN + Tavs forsøg)",4.125,2,7.05790712365686,178.30203391778
"Afgasset","Holstebro (PSN + Tavs forsøg)",4.25,2,7.05297896291733,192.650275671083
"Afgasset","Holstebro (PSN + Tavs forsøg)",4.375,2,7.04786033919906,201.62030075815
"Afgasset","Holstebro (PSN + Tavs forsøg)",4.5,2,7.04231322781172,204.000516827057
"Afgasset","Holstebro (PSN + Tavs forsøg)",4.625,2,7.03633138944653,200.745071359574
"Afgasset","Holstebro (PSN + Tavs forsøg)",4.75,2,7.02996354856046,193.321678379433
"Afgasset","Holstebro (PSN + Tavs forsøg)",4.875,2,7.02325842961048,183.198051910367
"Afgasset","Holstebro (PSN + Tavs forsøg)",5,2,7.01626475705357,171.84190597611
"Afgasset","Holstebro (PSN + Tavs forsøg)",5.125,2,7.00903125534668,160.720954600394
"Afgasset","Holstebro (PSN + Tavs forsøg)",5.25,2,7.0016066490413,151.302908958466
"Afgasset","Holstebro (PSN + Tavs forsøg)",5.375,2,6.99405032223855,144.734165613167
"Afgasset","Holstebro (PSN + Tavs forsøg)",5.5,2,6.98646167918597,140.954779565139
"Afgasset","Holstebro (PSN + Tavs forsøg)",5.625,2,6.97894951437806,139.621752246301
"Afgasset","Holstebro (PSN + Tavs forsøg)",5.75,2,6.97162262230935,140.392085088571
"Afgasset","Holstebro (PSN + Tavs forsøg)",5.875,2,6.96458979747436,142.922779523868
"Afgasset","Holstebro (PSN + Tavs forsøg)",6,2,6.9579598343676,146.870836984108
"Afgasset","Holstebro (PSN + Tavs forsøg)",6.125,2,6.95184152710854,151.89326012538
"Afgasset","Holstebro (PSN + Tavs forsøg)",6.25,2,6.94631675105855,157.734912282558
"Afgasset","Holstebro (PSN + Tavs forsøg)",6.375,2,6.9413673783734,164.467059275359
"Afgasset","Holstebro (PSN + Tavs forsøg)",6.5,2,6.93695206352007,172.2367476073
"Afgasset","Holstebro (PSN + Tavs forsøg)",6.625,2,6.93302946096557,181.191023781896
"Afgasset","Holstebro (PSN + Tavs forsøg)",6.75,2,6.92955822517689,191.476934302662
"Afgasset","Holstebro (PSN + Tavs forsøg)",6.875,2,6.92649701062103,203.241525673113
"Afgasset","Holstebro (PSN + Tavs forsøg)",7,2,6.92380447084069,216.631836924657
"Afgasset","Holstebro (PSN + Tavs forsøg)",7.125,2,6.92139435958165,231.431929128332
"Afgasset","Holstebro (PSN + Tavs forsøg)",7.25,2,6.91901537702601,246.09154093109
"Afgasset","Holstebro (PSN + Tavs forsøg)",7.375,2,6.91637830623913,258.753882250625
"Afgasset","Holstebro (PSN + Tavs forsøg)",7.5,2,6.91319393028636,267.562163004633
"Afgasset","Holstebro (PSN + Tavs forsøg)",7.625,2,6.90917303223307,270.659593110807
"Afgasset","Holstebro (PSN + Tavs forsøg)",7.75,2,6.90402639514461,266.189382486844
"Afgasset","Holstebro (PSN + Tavs forsøg)",7.875,2,6.89746462867843,252.29477881675
"Afgasset","Holstebro (PSN + Tavs forsøg)",8,2,6.88918273934781,228.420772652156
"Afgasset","Holstebro (PSN + Tavs forsøg)",8.125,2,6.87952577931918,198.747465907958
"Afgasset","Holstebro (PSN + Tavs forsøg)",8.25,2,6.8691480331517,168.531287797703
"Afgasset","Holstebro (PSN + Tavs forsøg)",8.375,2,6.85870378540448,143.028667534937
"Afgasset","Holstebro (PSN + Tavs forsøg)",8.5,2,6.84884732063667,127.496034333207
"Afgasset","Holstebro (PSN + Tavs forsøg)",8.625,2,6.84023292340739,127.189817406059
"Afgasset","Holstebro (PSN + Tavs forsøg)",8.75,2,6.83351390430741,147.366344124639
"Afgasset","Holstebro (PSN + Tavs forsøg)",8.875,2,6.82832421173816,190.696711438546
"Afgasset","Holstebro (PSN + Tavs forsøg)",9,2,6.82372689833301,250.546685274453
"Afgasset","Holstebro (PSN + Tavs forsøg)",9.125,2,6.81935774497888,318.189134017253
"Afgasset","Holstebro (PSN + Tavs forsøg)",9.25,2,6.81483998611473,384.902754113664
"Afgasset","Holstebro (PSN + Tavs forsøg)",9.375,2,6.80978055710562,442.061017809909
"Afgasset","Holstebro (PSN + Tavs forsøg)",9.5,2,6.80387110515061,481.114432847356
"Afgasset","Holstebro (PSN + Tavs forsøg)",9.625,2,6.7968111212764,493.515903800862
"Afgasset","Holstebro (PSN + Tavs forsøg)",9.75,2,6.78796825517101,473.890966062411
"Afgasset","Holstebro (PSN + Tavs forsøg)",9.875,2,6.77732818025963,428.165275404066
"Afgasset","Holstebro (PSN + Tavs forsøg)",10,2,6.76541764051253,364.77926311305
"Afgasset","Holstebro (PSN + Tavs forsøg)",10.125,2,6.75276324797362,292.172677455292
"Afgasset","Holstebro (PSN + Tavs forsøg)",10.25,2,6.7398734283026,218.691110446886
"Afgasset","Holstebro (PSN + Tavs forsøg)",10.375,2,6.72722002264603,152.490745340429
"Afgasset","Holstebro (PSN + Tavs forsøg)",10.5,2,6.71527035601208,101.704908838949
"Afgasset","Holstebro (PSN + Tavs forsøg)",10.625,2,6.70430055275731,72.1764807802793
"Afgasset","Holstebro (PSN + Tavs forsøg)",10.75,2,6.69418618938521,61.6756495768106
"Afgasset","Holstebro (PSN + Tavs forsøg)",10.875,2,6.68477535633635,66.1950105579359
"Afgasset","Holstebro (PSN + Tavs forsøg)",11,2,6.67591614405128,81.7271590530481
"Afgasset","Holstebro (PSN + Tavs forsøg)",11.125,2,6.6674558256764,104.28403015942
"Afgasset","Holstebro (PSN + Tavs forsøg)",11.25,2,6.6592371879769,129.983720962268
"Afgasset","Holstebro (PSN + Tavs forsøg)",11.375,2,6.65110148777039,154.98063191062
"Afgasset","Holstebro (PSN + Tavs forsøg)",11.5,2,6.64290709804991,176.214612363506
"Afgasset","Holstebro (PSN + Tavs forsøg)",11.625,2,6.63457209212693,193.364797626598
"Afgasset","Holstebro (PSN + Tavs forsøg)",11.75,2,6.62602755058223,206.707147795481
"Afgasset","Holstebro (PSN + Tavs forsøg)",11.875,2,6.61720455399657,216.51762296574
"Afgasset","Holstebro (PSN + Tavs forsøg)",12,2,6.6080366259632,223.072601230283
"Afgasset","Holstebro (PSN + Tavs forsøg)",12.125,2,6.59850160915046,226.656043637513
"Afgasset","Holstebro (PSN + Tavs forsøg)",12.25,2,6.58861592889457,227.558512697005
